SRN,marks,course,session_no
1333,85,Mathematics,2021
1333,10,Civics,2021
1333,99,Hindi,2021
1333,21,General Knowledge,2020
1333,64,Dance,2020
1333,81,Geography,2020
1333,60,computer,2020
1333,80,Civics,2020
1333,87,Physics,2020
1333,29,Hindi,2020
1333,61,Art,2020
1334,81,Biology,2022
1334,69,Moral Science,2022
1334,16,Geography,2022
1334,29,Library,2022
1334,95,Mathematics,2022
1334,94,Civics,2022
1334,82,Hindi,2022
1334,88,Art,2022
1334,42,Biology,2021
1334,65,Dance,2021
1334,47,Moral Science,2021
1334,42,computer,2021
1334,66,Library,2021
1334,86,Mathematics,2021
1334,16,Civics,2021
1334,59,Hindi,2021
1334,29,General Knowledge,2020
1334,24,Dance,2020
1334,11,Geography,2020
1334,92,computer,2020
1334,91,Civics,2020
1334,76,Physics,2020
1334,19,Hindi,2020
1334,20,Art,2020
1335,54,Biology,2022
1335,79,Moral Science,2022
1335,92,Geography,2022
1335,79,Library,2022
1335,78,Mathematics,2022
1335,61,Civics,2022
1335,9,Hindi,2022
1335,52,Art,2022
1335,37,Biology,2021
1335,99,Dance,2021
1335,76,Moral Science,2021
1335,87,computer,2021
1335,76,Library,2021
1335,65,Mathematics,2021
1335,71,Civics,2021
1335,46,Hindi,2021
1335,91,General Knowledge,2020
1335,56,Dance,2020
1335,25,Geography,2020
1335,1,computer,2020
1335,85,Civics,2020
1335,29,Physics,2020
1335,77,Hindi,2020
1335,99,Art,2020
1336,62,Biology,2022
1336,5,Moral Science,2022
1336,66,Geography,2022
1336,77,Library,2022
1336,44,Mathematics,2022
1336,69,Civics,2022
1336,91,Hindi,2022
1336,33,Art,2022
1336,92,Biology,2021
1336,87,Dance,2021
1336,81,Moral Science,2021
1336,51,computer,2021
1336,39,Library,2021
1336,54,Mathematics,2021
1336,1,Civics,2021
1336,67,Hindi,2021
1336,73,General Knowledge,2020
1336,47,Dance,2020
1336,46,Geography,2020
1336,62,computer,2020
1336,18,Civics,2020
1336,81,Physics,2020
1336,5,Hindi,2020
1336,34,Art,2020
1337,55,Biology,2022
1337,10,Moral Science,2022
1337,84,Geography,2022
1337,90,Library,2022
1337,86,Mathematics,2022
1337,2,Civics,2022
1337,75,Hindi,2022
1337,21,Art,2022
1337,49,Biology,2021
1337,77,Dance,2021
1337,37,Moral Science,2021
1337,38,computer,2021
1337,85,Library,2021
1337,71,Mathematics,2021
1337,81,Civics,2021
1337,74,Hindi,2021
1337,98,General Knowledge,2020
1337,14,Dance,2020
1337,92,Geography,2020
1337,73,computer,2020
1337,31,Civics,2020
1337,74,Physics,2020
1337,21,Hindi,2020
1337,86,Art,2020
1338,55,Biology,2022
1338,70,Moral Science,2022
1338,22,Geography,2022
1338,55,Library,2022
1338,87,Mathematics,2022
1338,32,Civics,2022
1338,96,Hindi,2022
1338,36,Art,2022
1338,43,Biology,2021
1338,44,Dance,2021
1338,9,Moral Science,2021
1338,41,computer,2021
1338,8,Library,2021
1338,31,Mathematics,2021
1338,80,Civics,2021
1338,69,Hindi,2021
1338,83,General Knowledge,2020
1338,30,Dance,2020
1338,96,Geography,2020
1338,29,computer,2020
1338,42,Civics,2020
1338,94,Physics,2020
1338,49,Hindi,2020
1338,8,Art,2020
1339,74,Biology,2022
1339,58,Moral Science,2022
1339,69,Geography,2022
1339,75,Library,2022
1339,78,Mathematics,2022
1339,49,Civics,2022
1339,50,Hindi,2022
1339,100,Art,2022
1339,82,Biology,2021
1339,65,Dance,2021
1339,57,Moral Science,2021
1339,43,computer,2021
1339,85,Library,2021
1339,30,Mathematics,2021
1339,99,Civics,2021
1339,98,Hindi,2021
1339,21,General Knowledge,2020
1339,28,Dance,2020
1339,53,Geography,2020
1339,58,computer,2020
1339,27,Civics,2020
1339,77,Physics,2020
1339,83,Hindi,2020
1339,48,Art,2020
1340,77,Biology,2022
1340,48,Moral Science,2022
1340,25,Geography,2022
1340,97,Library,2022
1340,53,Mathematics,2022
1340,53,Civics,2022
1340,5,Hindi,2022
1340,56,Art,2022
1340,73,Biology,2021
1340,3,Dance,2021
1340,31,Moral Science,2021
1340,84,computer,2021
1340,96,Library,2021
1340,40,Mathematics,2021
1340,100,Civics,2021
1340,39,Hindi,2021
1340,50,General Knowledge,2020
1340,82,Dance,2020
1340,99,Geography,2020
1340,55,computer,2020
1340,4,Civics,2020
1340,70,Physics,2020
1340,68,Hindi,2020
1340,44,Art,2020
1341,25,Dance,2022
1341,45,Moral Science,2022
1341,58,History,2022
1341,2,computer,2022
1341,77,Library,2022
1341,74,Chemistry,2022
1341,10,Physics,2022
1341,88,Hindi,2022
1341,49,General Knowledge,2021
1341,21,Geography,2021
1341,50,Library,2021
1341,53,computer,2021
1341,11,Mathematics,2021
1341,90,Civics,2021
1341,43,Physics,2021
1341,34,Art,2021
1341,12,General Knowledge,2020
1341,82,Biology,2020
1341,83,Geography,2020
1341,23,Library,2020
1341,35,Chemistry,2020
1341,82,Physics,2020
1341,66,Hindi,2020
1341,8,Sports,2020
1342,29,Dance,2022
1342,56,Moral Science,2022
1342,33,History,2022
1342,40,computer,2022
1342,28,Library,2022
1342,15,Chemistry,2022
1342,15,Physics,2022
1342,14,Hindi,2022
1342,54,General Knowledge,2021
1342,59,Geography,2021
1342,3,Library,2021
1342,72,computer,2021
1342,76,Mathematics,2021
1342,95,Civics,2021
1342,62,Physics,2021
1342,34,Art,2021
1342,47,General Knowledge,2020
1342,51,Biology,2020
1342,87,Geography,2020
1342,59,Library,2020
1342,68,Chemistry,2020
1342,55,Physics,2020
1342,27,Hindi,2020
1342,41,Sports,2020
1343,26,Dance,2022
1343,74,Moral Science,2022
1343,88,History,2022
1343,87,computer,2022
1343,10,Library,2022
1343,39,Chemistry,2022
1343,32,Physics,2022
1343,48,Hindi,2022
1343,44,General Knowledge,2021
1343,80,Geography,2021
1343,37,Library,2021
1343,95,computer,2021
1343,43,Mathematics,2021
1343,46,Civics,2021
1343,66,Physics,2021
1343,36,Art,2021
1343,39,General Knowledge,2020
1343,63,Biology,2020
1343,21,Geography,2020
1343,39,Library,2020
1343,68,Chemistry,2020
1343,74,Physics,2020
1343,37,Hindi,2020
1343,13,Sports,2020
1344,43,Dance,2022
1344,40,Moral Science,2022
1344,45,History,2022
1344,42,computer,2022
1344,67,Library,2022
1344,89,Chemistry,2022
1344,30,Physics,2022
1344,34,Hindi,2022
1344,78,General Knowledge,2021
1344,59,Geography,2021
1344,65,Library,2021
1344,97,computer,2021
1344,80,Mathematics,2021
1344,86,Civics,2021
1344,33,Physics,2021
1344,22,Art,2021
1344,98,General Knowledge,2020
1344,5,Biology,2020
1344,6,Geography,2020
1344,23,Library,2020
1344,85,Chemistry,2020
1344,68,Physics,2020
1344,48,Hindi,2020
1344,53,Sports,2020
1345,50,Dance,2022
1345,87,Moral Science,2022
1345,47,History,2022
1345,68,computer,2022
1345,100,Library,2022
1345,41,Chemistry,2022
1345,80,Physics,2022
1345,77,Hindi,2022
1345,75,General Knowledge,2021
1345,28,Geography,2021
1345,81,Library,2021
1345,74,computer,2021
1345,80,Mathematics,2021
1345,23,Civics,2021
1345,79,Physics,2021
1345,5,Art,2021
1345,86,General Knowledge,2020
1345,40,Biology,2020
1345,30,Geography,2020
1345,53,Library,2020
1345,40,Chemistry,2020
1345,64,Physics,2020
1345,76,Hindi,2020
1345,76,Sports,2020
1346,49,Dance,2022
1346,20,Moral Science,2022
1346,42,History,2022
1346,39,computer,2022
1346,67,Library,2022
1346,65,Chemistry,2022
1346,40,Physics,2022
1346,99,Hindi,2022
1346,87,General Knowledge,2021
1346,89,Geography,2021
1346,35,Library,2021
1346,61,computer,2021
1346,21,Mathematics,2021
1346,36,Civics,2021
1346,17,Physics,2021
1346,32,Art,2021
1346,91,General Knowledge,2020
1346,88,Biology,2020
1346,31,Geography,2020
1346,70,Library,2020
1346,56,Chemistry,2020
1346,29,Physics,2020
1346,77,Hindi,2020
1346,6,Sports,2020
1347,95,Dance,2022
1347,28,Moral Science,2022
1347,56,History,2022
1347,59,computer,2022
1347,61,Library,2022
1347,47,Chemistry,2022
1347,48,Physics,2022
1347,79,Hindi,2022
1347,53,General Knowledge,2021
1347,43,Geography,2021
1347,49,Library,2021
1347,33,computer,2021
1347,52,Mathematics,2021
1347,73,Civics,2021
1347,26,Physics,2021
1347,73,Art,2021
1347,37,General Knowledge,2020
1347,40,Biology,2020
1347,74,Geography,2020
1347,39,Library,2020
1347,23,Chemistry,2020
1347,81,Physics,2020
1347,70,Hindi,2020
1347,72,Sports,2020
1348,61,Dance,2022
1348,6,Moral Science,2022
1348,95,History,2022
1348,38,computer,2022
1348,24,Library,2022
1348,54,Chemistry,2022
1348,32,Physics,2022
1348,48,Hindi,2022
1348,78,General Knowledge,2021
1348,59,Geography,2021
1348,64,Library,2021
1348,94,computer,2021
1348,48,Mathematics,2021
1348,98,Civics,2021
1348,90,Physics,2021
1348,73,Art,2021
1348,29,General Knowledge,2020
1348,97,Biology,2020
1348,69,Geography,2020
1348,86,Library,2020
1348,59,Chemistry,2020
1348,69,Physics,2020
1348,49,Hindi,2020
1348,45,Sports,2020
1349,60,Dance,2022
1349,39,Moral Science,2022
1349,52,History,2022
1349,28,computer,2022
1349,93,Library,2022
1349,19,Chemistry,2022
1349,35,Physics,2022
1349,69,Hindi,2022
1349,34,General Knowledge,2021
1349,50,Geography,2021
1349,95,Library,2021
1349,89,computer,2021
1349,85,Mathematics,2021
1349,73,Civics,2021
1349,69,Physics,2021
1349,83,Art,2021
1349,67,General Knowledge,2020
1349,32,Biology,2020
1349,70,Geography,2020
1349,95,Library,2020
1349,83,Chemistry,2020
1349,4,Physics,2020
1349,96,Hindi,2020
1349,38,Sports,2020
1350,71,Dance,2022
1350,61,Moral Science,2022
1350,33,History,2022
1350,49,computer,2022
1350,6,Library,2022
1350,30,Chemistry,2022
1350,99,Physics,2022
1350,44,Hindi,2022
1350,85,General Knowledge,2021
1350,62,Geography,2021
1350,43,Library,2021
1350,63,computer,2021
1350,59,Mathematics,2021
1350,48,Civics,2021
1350,1,Physics,2021
1350,57,Art,2021
1350,77,General Knowledge,2020
1350,49,Biology,2020
1350,71,Geography,2020
1350,8,Library,2020
1350,11,Chemistry,2020
1350,47,Physics,2020
1350,53,Hindi,2020
1350,16,Sports,2020
1351,14,Dance,2022
1351,71,Moral Science,2022
1351,97,History,2022
1351,95,computer,2022
1351,33,Library,2022
1351,9,Chemistry,2022
1351,72,Physics,2022
1351,38,Hindi,2022
1351,82,General Knowledge,2021
1351,76,Geography,2021
1351,44,Library,2021
1351,38,computer,2021
1351,69,Mathematics,2021
1351,50,Civics,2021
1351,61,Physics,2021
1351,74,Art,2021
1351,98,General Knowledge,2020
1351,90,Biology,2020
1351,23,Geography,2020
1351,35,Library,2020
1351,84,Chemistry,2020
1351,46,Physics,2020
1351,88,Hindi,2020
1351,31,Sports,2020
1352,85,Dance,2022
1352,28,Moral Science,2022
1352,69,History,2022
1352,58,computer,2022
1352,38,Library,2022
1352,10,Chemistry,2022
1352,30,Physics,2022
1352,28,Hindi,2022
1352,7,General Knowledge,2021
1352,48,Geography,2021
1352,91,Library,2021
1352,44,computer,2021
1352,84,Mathematics,2021
1352,35,Civics,2021
1352,100,Physics,2021
1352,28,Art,2021
1352,64,General Knowledge,2020
1352,82,Biology,2020
1352,79,Geography,2020
1352,35,Library,2020
1352,60,Chemistry,2020
1352,54,Physics,2020
1352,12,Hindi,2020
1352,59,Sports,2020
1353,85,Dance,2022
1353,76,Moral Science,2022
1353,87,History,2022
1353,22,computer,2022
1353,10,Library,2022
1353,67,Chemistry,2022
1353,54,Physics,2022
1353,78,Hindi,2022
1353,50,General Knowledge,2021
1353,57,Geography,2021
1353,0,Library,2021
1353,58,computer,2021
1353,25,Mathematics,2021
1353,45,Civics,2021
1353,44,Physics,2021
1353,35,Art,2021
1353,98,General Knowledge,2020
1353,73,Biology,2020
1353,71,Geography,2020
1353,83,Library,2020
1353,64,Chemistry,2020
1353,81,Physics,2020
1353,98,Hindi,2020
1353,94,Sports,2020
1354,43,Dance,2022
1354,95,Moral Science,2022
1354,38,History,2022
1354,49,computer,2022
1354,82,Library,2022
1354,53,Chemistry,2022
1354,61,Physics,2022
1354,64,Hindi,2022
1354,53,General Knowledge,2021
1354,55,Geography,2021
1354,74,Library,2021
1354,52,computer,2021
1354,82,Mathematics,2021
1354,47,Civics,2021
1354,53,Physics,2021
1354,18,Art,2021
1354,93,General Knowledge,2020
1354,61,Biology,2020
1354,41,Geography,2020
1354,37,Library,2020
1354,44,Chemistry,2020
1354,61,Physics,2020
1354,38,Hindi,2020
1354,47,Sports,2020
1355,84,Dance,2022
1355,38,Moral Science,2022
1355,52,History,2022
1355,7,computer,2022
1355,28,Library,2022
1355,89,Chemistry,2022
1355,90,Physics,2022
1355,31,Hindi,2022
1355,99,General Knowledge,2021
1355,81,Geography,2021
1355,66,Library,2021
1355,69,computer,2021
1355,66,Mathematics,2021
1355,24,Civics,2021
1355,8,Physics,2021
1355,29,Art,2021
1355,51,General Knowledge,2020
1355,67,Biology,2020
1355,88,Geography,2020
1355,54,Library,2020
1355,82,Chemistry,2020
1355,23,Physics,2020
1355,94,Hindi,2020
1355,44,Sports,2020
1356,41,Dance,2022
1356,35,Moral Science,2022
1356,77,History,2022
1356,87,computer,2022
1356,31,Library,2022
1356,79,Chemistry,2022
1356,91,Physics,2022
1356,12,Hindi,2022
1356,60,General Knowledge,2021
1356,59,Geography,2021
1356,71,Library,2021
1356,17,computer,2021
1356,77,Mathematics,2021
1356,48,Civics,2021
1356,55,Physics,2021
1356,56,Art,2021
1356,49,General Knowledge,2020
1356,30,Biology,2020
1356,27,Geography,2020
1356,34,Library,2020
1356,65,Chemistry,2020
1356,23,Physics,2020
1356,48,Hindi,2020
1356,94,Sports,2020
1357,15,Dance,2022
1357,79,Moral Science,2022
1357,57,History,2022
1357,78,computer,2022
1357,36,Library,2022
1357,96,Chemistry,2022
1357,23,Physics,2022
1357,26,Hindi,2022
1357,49,General Knowledge,2021
1357,56,Geography,2021
1357,26,Library,2021
1357,19,computer,2021
1357,26,Mathematics,2021
1357,94,Civics,2021
1357,100,Physics,2021
1357,79,Art,2021
1357,38,General Knowledge,2020
1357,80,Biology,2020
1357,51,Geography,2020
1357,49,Library,2020
1357,73,Chemistry,2020
1357,63,Physics,2020
1357,60,Hindi,2020
1357,100,Sports,2020
1358,41,Dance,2022
1358,96,Moral Science,2022
1358,34,History,2022
1358,6,computer,2022
1358,71,Library,2022
1358,63,Chemistry,2022
1358,50,Physics,2022
1358,5,Hindi,2022
1358,49,General Knowledge,2021
1358,44,Geography,2021
1358,78,Library,2021
1358,95,computer,2021
1358,73,Mathematics,2021
1358,96,Civics,2021
1358,60,Physics,2021
1358,80,Art,2021
1358,72,General Knowledge,2020
1358,81,Biology,2020
1358,93,Geography,2020
1358,63,Library,2020
1358,1,Chemistry,2020
1358,97,Physics,2020
1358,26,Hindi,2020
1358,33,Sports,2020
1359,51,Dance,2022
1359,65,Moral Science,2022
1359,90,History,2022
1359,87,computer,2022
1359,57,Library,2022
1359,4,Chemistry,2022
1359,44,Physics,2022
1359,34,Hindi,2022
1359,95,General Knowledge,2021
1359,0,Geography,2021
1359,70,Library,2021
1359,73,computer,2021
1359,54,Mathematics,2021
1359,80,Civics,2021
1359,34,Physics,2021
1359,52,Art,2021
1359,65,General Knowledge,2020
1359,43,Biology,2020
1359,79,Geography,2020
1359,98,Library,2020
1359,70,Chemistry,2020
1359,78,Physics,2020
1359,52,Hindi,2020
1359,53,Sports,2020
1360,83,Dance,2022
1360,62,Moral Science,2022
1360,75,History,2022
1360,42,computer,2022
1360,84,Library,2022
1360,2,Chemistry,2022
1360,29,Physics,2022
1360,50,Hindi,2022
1360,57,General Knowledge,2021
1360,87,Geography,2021
1360,13,Library,2021
1360,83,computer,2021
1360,80,Mathematics,2021
1360,32,Civics,2021
1360,42,Physics,2021
1360,47,Art,2021
1360,88,General Knowledge,2020
1360,86,Biology,2020
1360,32,Geography,2020
1360,54,Library,2020
1360,71,Chemistry,2020
1360,23,Physics,2020
1360,98,Hindi,2020
1360,29,Sports,2020
1361,31,Biology,2022
1361,3,Dance,2022
1361,66,Moral Science,2022
1361,21,computer,2022
1361,15,Chemistry,2022
1361,95,Library,2022
1361,89,English,2022
1361,100,Sports,2022
1361,31,General Knowledge,2021
1361,66,Dance,2021
1361,29,Music,2021
1361,60,Civics,2021
1361,82,Physics,2021
1361,59,Hindi,2021
1361,89,Sports,2021
1361,31,Art,2021
1361,56,Dance,2020
1361,74,Geography,2020
1361,63,Moral Science,2020
1361,42,Chemistry,2020
1361,86,Music,2020
1361,97,Mathematics,2020
1361,92,Civics,2020
1361,53,Hindi,2020
1362,90,Biology,2022
1362,8,Dance,2022
1362,35,Moral Science,2022
1362,38,computer,2022
1362,99,Chemistry,2022
1362,88,Library,2022
1362,47,English,2022
1362,38,Sports,2022
1362,12,General Knowledge,2021
1362,19,Dance,2021
1362,97,Music,2021
1362,30,Civics,2021
1362,52,Physics,2021
1362,98,Hindi,2021
1362,18,Sports,2021
1362,24,Art,2021
1362,34,Dance,2020
1362,52,Geography,2020
1362,88,Moral Science,2020
1362,72,Chemistry,2020
1362,1,Music,2020
1362,81,Mathematics,2020
1362,55,Civics,2020
1362,90,Hindi,2020
1363,99,Biology,2022
1363,55,Dance,2022
1363,68,Moral Science,2022
1363,14,computer,2022
1363,12,Chemistry,2022
1363,41,Library,2022
1363,35,English,2022
1363,34,Sports,2022
1363,79,General Knowledge,2021
1363,75,Dance,2021
1363,84,Music,2021
1363,23,Civics,2021
1363,46,Physics,2021
1363,29,Hindi,2021
1363,36,Sports,2021
1363,42,Art,2021
1363,75,Dance,2020
1363,15,Geography,2020
1363,69,Moral Science,2020
1363,66,Chemistry,2020
1363,22,Music,2020
1363,88,Mathematics,2020
1363,64,Civics,2020
1363,36,Hindi,2020
1364,64,Biology,2022
1364,100,Dance,2022
1364,58,Moral Science,2022
1364,76,computer,2022
1364,70,Chemistry,2022
1364,54,Library,2022
1364,37,English,2022
1364,87,Sports,2022
1364,44,General Knowledge,2021
1364,91,Dance,2021
1364,48,Music,2021
1364,39,Civics,2021
1364,43,Physics,2021
1364,73,Hindi,2021
1364,30,Sports,2021
1364,21,Art,2021
1364,93,Dance,2020
1364,79,Geography,2020
1364,24,Moral Science,2020
1364,45,Chemistry,2020
1364,70,Music,2020
1364,40,Mathematics,2020
1364,69,Civics,2020
1364,86,Hindi,2020
1365,86,Biology,2022
1365,91,Dance,2022
1365,67,Moral Science,2022
1365,98,computer,2022
1365,60,Chemistry,2022
1365,55,Library,2022
1365,33,English,2022
1365,49,Sports,2022
1365,37,General Knowledge,2021
1365,9,Dance,2021
1365,31,Music,2021
1365,39,Civics,2021
1365,47,Physics,2021
1365,49,Hindi,2021
1365,77,Sports,2021
1365,19,Art,2021
1365,96,Dance,2020
1365,21,Geography,2020
1365,0,Moral Science,2020
1365,6,Chemistry,2020
1365,14,Music,2020
1365,89,Mathematics,2020
1365,53,Civics,2020
1365,54,Hindi,2020
1366,86,Biology,2022
1366,57,Dance,2022
1366,38,Moral Science,2022
1366,52,computer,2022
1366,45,Chemistry,2022
1366,41,Library,2022
1366,98,English,2022
1366,70,Sports,2022
1366,37,General Knowledge,2021
1366,0,Dance,2021
1366,23,Music,2021
1366,98,Civics,2021
1366,21,Physics,2021
1366,100,Hindi,2021
1366,88,Sports,2021
1366,84,Art,2021
1366,73,Dance,2020
1366,38,Geography,2020
1366,68,Moral Science,2020
1366,93,Chemistry,2020
1366,54,Music,2020
1366,23,Mathematics,2020
1366,93,Civics,2020
1366,70,Hindi,2020
1367,64,Biology,2022
1367,32,Dance,2022
1367,89,Moral Science,2022
1367,75,computer,2022
1367,57,Chemistry,2022
1367,69,Library,2022
1367,56,English,2022
1367,90,Sports,2022
1367,43,General Knowledge,2021
1367,85,Dance,2021
1367,4,Music,2021
1367,59,Civics,2021
1367,65,Physics,2021
1367,9,Hindi,2021
1367,22,Sports,2021
1367,81,Art,2021
1367,97,Dance,2020
1367,17,Geography,2020
1367,86,Moral Science,2020
1367,25,Chemistry,2020
1367,32,Music,2020
1367,26,Mathematics,2020
1367,1,Civics,2020
1367,32,Hindi,2020
1368,93,Biology,2022
1368,91,Dance,2022
1368,89,Moral Science,2022
1368,49,computer,2022
1368,88,Chemistry,2022
1368,25,Library,2022
1368,57,English,2022
1368,23,Sports,2022
1368,19,General Knowledge,2021
1368,15,Dance,2021
1368,77,Music,2021
1368,71,Civics,2021
1368,1,Physics,2021
1368,88,Hindi,2021
1368,1,Sports,2021
1368,82,Art,2021
1368,43,Dance,2020
1368,73,Geography,2020
1368,55,Moral Science,2020
1368,61,Chemistry,2020
1368,88,Music,2020
1368,52,Mathematics,2020
1368,19,Civics,2020
1368,82,Hindi,2020
1369,70,Biology,2022
1369,87,Dance,2022
1369,26,Moral Science,2022
1369,27,computer,2022
1369,11,Chemistry,2022
1369,54,Library,2022
1369,43,English,2022
1369,94,Sports,2022
1369,76,General Knowledge,2021
1369,24,Dance,2021
1369,41,Music,2021
1369,89,Civics,2021
1369,20,Physics,2021
1369,88,Hindi,2021
1369,53,Sports,2021
1369,89,Art,2021
1369,0,Dance,2020
1369,39,Geography,2020
1369,2,Moral Science,2020
1369,83,Chemistry,2020
1369,35,Music,2020
1369,28,Mathematics,2020
1369,31,Civics,2020
1369,71,Hindi,2020
1370,42,Biology,2022
1370,77,Dance,2022
1370,26,Moral Science,2022
1370,23,computer,2022
1370,33,Chemistry,2022
1370,51,Library,2022
1370,93,English,2022
1370,90,Sports,2022
1370,89,General Knowledge,2021
1370,98,Dance,2021
1370,48,Music,2021
1370,100,Civics,2021
1370,92,Physics,2021
1370,36,Hindi,2021
1370,38,Sports,2021
1370,33,Art,2021
1370,38,Dance,2020
1370,90,Geography,2020
1370,63,Moral Science,2020
1370,68,Chemistry,2020
1370,37,Music,2020
1370,48,Mathematics,2020
1370,47,Civics,2020
1370,65,Hindi,2020
1371,93,Biology,2022
1371,35,Dance,2022
1371,37,Moral Science,2022
1371,62,computer,2022
1371,21,Chemistry,2022
1371,60,Library,2022
1371,49,English,2022
1371,82,Sports,2022
1371,99,General Knowledge,2021
1371,32,Dance,2021
1371,87,Music,2021
1371,17,Civics,2021
1371,84,Physics,2021
1371,51,Hindi,2021
1371,14,Sports,2021
1371,84,Art,2021
1371,11,Dance,2020
1371,33,Geography,2020
1371,72,Moral Science,2020
1371,87,Chemistry,2020
1371,49,Music,2020
1371,87,Mathematics,2020
1371,72,Civics,2020
1371,36,Hindi,2020
1372,79,Biology,2022
1372,80,Dance,2022
1372,74,Moral Science,2022
1372,88,computer,2022
1372,25,Chemistry,2022
1372,52,Library,2022
1372,52,English,2022
1372,93,Sports,2022
1372,78,General Knowledge,2021
1372,53,Dance,2021
1372,39,Music,2021
1372,78,Civics,2021
1372,77,Physics,2021
1372,65,Hindi,2021
1372,86,Sports,2021
1372,49,Art,2021
1372,14,Dance,2020
1372,98,Geography,2020
1372,72,Moral Science,2020
1372,96,Chemistry,2020
1372,76,Music,2020
1372,79,Mathematics,2020
1372,31,Civics,2020
1372,91,Hindi,2020
1373,66,Biology,2022
1373,70,Dance,2022
1373,8,Moral Science,2022
1373,16,computer,2022
1373,39,Chemistry,2022
1373,34,Library,2022
1373,90,English,2022
1373,39,Sports,2022
1373,97,General Knowledge,2021
1373,58,Dance,2021
1373,26,Music,2021
1373,69,Civics,2021
1373,81,Physics,2021
1373,28,Hindi,2021
1373,44,Sports,2021
1373,64,Art,2021
1373,88,Dance,2020
1373,66,Geography,2020
1373,81,Moral Science,2020
1373,33,Chemistry,2020
1373,65,Music,2020
1373,34,Mathematics,2020
1373,1,Civics,2020
1373,51,Hindi,2020
1374,88,Biology,2022
1374,39,Dance,2022
1374,89,Moral Science,2022
1374,85,computer,2022
1374,49,Chemistry,2022
1374,97,Library,2022
1374,47,English,2022
1374,6,Sports,2022
1374,22,General Knowledge,2021
1374,97,Dance,2021
1374,69,Music,2021
1374,92,Civics,2021
1374,12,Physics,2021
1374,80,Hindi,2021
1374,51,Sports,2021
1374,91,Art,2021
1374,100,Dance,2020
1374,34,Geography,2020
1374,30,Moral Science,2020
1374,0,Chemistry,2020
1374,45,Music,2020
1374,29,Mathematics,2020
1374,27,Civics,2020
1374,41,Hindi,2020
1375,94,Biology,2022
1375,17,Dance,2022
1375,77,Moral Science,2022
1375,53,computer,2022
1375,43,Chemistry,2022
1375,38,Library,2022
1375,86,English,2022
1375,23,Sports,2022
1375,21,General Knowledge,2021
1375,4,Dance,2021
1375,6,Music,2021
1375,99,Civics,2021
1375,35,Physics,2021
1375,77,Hindi,2021
1375,30,Sports,2021
1375,36,Art,2021
1375,79,Dance,2020
1375,99,Geography,2020
1375,64,Moral Science,2020
1375,54,Chemistry,2020
1375,96,Music,2020
1375,4,Mathematics,2020
1375,52,Civics,2020
1375,64,Hindi,2020
1376,99,Biology,2022
1376,35,Dance,2022
1376,86,Moral Science,2022
1376,16,computer,2022
1376,29,Chemistry,2022
1376,59,Library,2022
1376,33,English,2022
1376,31,Sports,2022
1376,49,General Knowledge,2021
1376,82,Dance,2021
1376,29,Music,2021
1376,93,Civics,2021
1376,89,Physics,2021
1376,56,Hindi,2021
1376,46,Sports,2021
1376,48,Art,2021
1376,21,Dance,2020
1376,24,Geography,2020
1376,42,Moral Science,2020
1376,5,Chemistry,2020
1376,81,Music,2020
1376,59,Mathematics,2020
1376,70,Civics,2020
1376,97,Hindi,2020
1377,19,Biology,2022
1377,23,Dance,2022
1377,49,Moral Science,2022
1377,73,computer,2022
1377,49,Chemistry,2022
1377,67,Library,2022
1377,99,English,2022
1377,42,Sports,2022
1377,90,General Knowledge,2021
1377,53,Dance,2021
1377,37,Music,2021
1377,73,Civics,2021
1377,89,Physics,2021
1377,82,Hindi,2021
1377,21,Sports,2021
1377,49,Art,2021
1377,91,Dance,2020
1377,89,Geography,2020
1377,66,Moral Science,2020
1377,22,Chemistry,2020
1377,58,Music,2020
1377,28,Mathematics,2020
1377,26,Civics,2020
1377,79,Hindi,2020
1378,38,Biology,2022
1378,90,Dance,2022
1378,32,Moral Science,2022
1378,42,computer,2022
1378,71,Chemistry,2022
1378,37,Library,2022
1378,44,English,2022
1378,60,Sports,2022
1378,16,General Knowledge,2021
1378,59,Dance,2021
1378,27,Music,2021
1378,34,Civics,2021
1378,61,Physics,2021
1378,22,Hindi,2021
1378,2,Sports,2021
1378,89,Art,2021
1378,33,Dance,2020
1378,70,Geography,2020
1378,23,Moral Science,2020
1378,74,Chemistry,2020
1378,51,Music,2020
1378,94,Mathematics,2020
1378,34,Civics,2020
1378,58,Hindi,2020
1379,72,Biology,2022
1379,81,Dance,2022
1379,70,Moral Science,2022
1379,83,computer,2022
1379,81,Chemistry,2022
1379,85,Library,2022
1379,30,English,2022
1379,54,Sports,2022
1379,54,General Knowledge,2021
1379,89,Dance,2021
1379,1,Music,2021
1379,66,Civics,2021
1379,72,Physics,2021
1379,90,Hindi,2021
1379,11,Sports,2021
1379,45,Art,2021
1379,82,Dance,2020
1379,75,Geography,2020
1379,74,Moral Science,2020
1379,67,Chemistry,2020
1379,45,Music,2020
1379,66,Mathematics,2020
1379,40,Civics,2020
1379,45,Hindi,2020
1380,94,Biology,2022
1380,88,Dance,2022
1380,45,Moral Science,2022
1380,91,computer,2022
1380,81,Chemistry,2022
1380,87,Library,2022
1380,55,English,2022
1380,73,Sports,2022
1380,77,General Knowledge,2021
1380,26,Dance,2021
1380,99,Music,2021
1380,97,Civics,2021
1380,93,Physics,2021
1380,2,Hindi,2021
1380,80,Sports,2021
1380,85,Art,2021
1380,63,Dance,2020
1380,99,Geography,2020
1380,53,Moral Science,2020
